6214.714755 -0.00616789   0.00083452
6214.715288  0.00149283   0.00083499
6214.715846 -0.00146476   0.00083489
6214.716444 -0.00371013   0.00083425
6214.716979 -0.00161004   0.00083478
6214.717568 -0.00158077   0.00083480
6214.718129 -0.00319063   0.00083465
6214.718662 -0.00227440   0.00083427
6214.719213 -0.00291671   0.00083486
6214.719747  0.00282550   0.00083493
6214.720284  0.00139172   0.00083491
6214.720829 -0.00230366   0.00083533
6214.721366  0.00003366   0.00083496
6214.721925 -0.00088994   0.00083533
6214.722467  0.00036378   0.00083521
6214.723085 -0.00324151   0.00083461
6214.723700  0.00276237   0.00083488
6214.724247  0.00579699   0.00083613
6214.724783 -0.00365927   0.00083429
6214.725340  0.00078744   0.00083554
6214.725883 -0.00009880   0.00083594
6214.726430  0.00139716   0.00083492
6214.727013 -0.00259506   0.00083510
6214.727622  0.00053214   0.00083534
6214.728217 -0.00436456   0.00083483
6214.728752 -0.00479919   0.00083449
6214.729306 -0.00446404   0.00083475
6214.729878 -0.00318846   0.00083465
6214.730406 -0.00033978   0.00083467
6214.730941 -0.00081183   0.00083431
6214.731488 -0.00275644   0.00083498
6214.732031 -0.00520123   0.00083418
6214.732571 -0.00138126   0.00083495
6214.733105 -0.00276619   0.00084472
6214.733677 -0.00838309   0.00084359
6214.734213 -0.00223648   0.00084405
6214.734744 -0.00306072   0.00084449
6214.735310  0.00319241   0.00084501
6214.735859  0.00317063   0.00084500
6214.736394 -0.00247916   0.00084494
6214.736982 -0.00192331   0.00084429
6214.737536 -0.00198833   0.00084424
6214.738085  0.00330784   0.00084619
6214.738643  0.00049086   0.00084508
6214.739192  0.00260455   0.00084455
6214.739739 -0.00099625   0.00084501
6214.740300  0.00483249   0.00084520
6214.740849  0.00301819   0.00084488
6214.741430  0.00100477   0.00085527
6214.741991  0.00075702   0.00085507
6214.742631 -0.00336274   0.00085400
6214.743180  0.00033880   0.00085365
6214.743733 -0.00328372   0.00085406
6214.744266  0.00012052   0.00085457
6214.744817 -0.00061001   0.00085399
6214.745375 -0.00459055   0.00085411
6214.745921 -0.00210862   0.00085390
6214.746469 -0.00331079   0.00085404
6214.747047 -0.00562148   0.00085438
6214.747595  0.00015636   0.00086437
6214.748156  0.00035509   0.00086453
6214.748725  0.00034097   0.00086452
6214.749328  0.00020848   0.00086441
6214.749916  0.00151892   0.00086437
6214.750491 -0.00128692   0.00086431
6214.751030 -0.00088018   0.00086463
6214.751608  0.00309877   0.00086454
6214.752208 -0.00024752   0.00086405
6214.752750 -0.00353483   0.00086468
6214.753308 -0.00162088   0.00087380
6214.753913 -0.00067512   0.00087456
6214.754481 -0.00030613   0.00087377
6214.755031 -0.00357811   0.00087439
6214.755563 -0.00173254   0.00087371
6214.756154  0.00008578   0.00087409
6214.756694 -0.00458190   0.00087466
6214.757249 -0.00348612   0.00087446
6214.757788 -0.00068380   0.00088432
6214.758365  0.00290497   0.00088398
6214.758890  0.00531464   0.00088485
6214.759490 -0.00112533   0.00088396
6214.760037  0.00151240   0.00088502
6214.760596  0.00124388   0.00088480
6214.761127  0.00209314   0.00088549
6214.761658  0.00342656   0.00089530
6214.762195  0.00340586   0.00089528
6214.762746  0.00450428   0.00089510
6214.763322  0.00276672   0.00089475
6214.763924  0.00025626   0.00089377
6214.764499 -0.00009663   0.00089457
6214.765072  0.00203658   0.00089524
6214.765603  0.00026930   0.00090464
6214.766152 -0.00107652   0.00090461
6214.766690  0.00418597   0.00090573
6214.767249  0.00045719   0.00090480
6214.767795  0.00422630   0.00090577
6214.768369  0.00206486   0.00090505
6214.768900  0.00016179   0.00091541
6214.769504 -0.00163714   0.00091498
6214.770126  0.00157763   0.00091552
6214.770668  0.00106998   0.00091509
6214.771214 -0.00023666   0.00091508
6214.771759  0.00323924   0.00091583
6214.772294  0.00494047   0.00092599
6214.772859 -0.00105157   0.00092524
6214.773393 -0.00143440   0.00092491
6214.773933 -0.00158619   0.00092587
6214.774475  0.00328497   0.00092567
6214.775049  0.00212687   0.00093665
6214.775589  0.00122105   0.00093587
6214.776181 -0.00098432   0.00093506
6214.776760  0.00130910   0.00093595
6214.777320 -0.00161980   0.00093559
6214.777854  0.00538119   0.00094710
6214.778384  0.00161352   0.00094708
6214.778941  0.00292892   0.00094714
6214.779518  0.00036704   0.00094600
6214.780101  0.00320439   0.00094629
6214.780647  0.00207900   0.00095728
6214.781177  0.00440834   0.00095715
6214.781756 -0.00049281   0.00095718
