KELT-6      6787.6080239      1.11232  0.00394
KELT-6      6817.4828974      1.17659  0.00269
KELT-6      6819.5294371      1.11506  0.00361
KELT-6      6820.5036652      1.10164  0.00527
KELT-6      6861.3962059      1.15088  0.00252
KELT-6      6874.3671911      1.14432  0.00365
KELT-6      6875.3699086      1.11947  0.00907
KELT-6      6987.7758682      1.20399  0.00360
KELT-6      6998.7374590      1.19889  0.00550
KELT-6      6999.7720792      1.16615  0.00568
KELT-6      7005.7568617      1.23406  0.00930
KELT-6      7011.7739008      1.22638  0.00268
KELT-6      7028.7007769      1.24014  0.00351
KELT-6      7029.6919680      1.21682  0.00350
KELT-6      7050.6754700      1.22431  0.00484
KELT-6      7068.7805304      1.21875  0.00467
KELT-6      7109.6223894      1.17029  0.00500
KELT-6      7112.6046536      1.15507  0.00799
KELT-6      7113.5209968      1.20991  0.00374
KELT-6      7114.4434383      1.21195  0.00500
KELT-6      7115.4514791      1.21930  0.00261
KELT-6      7124.6632021      1.17637  0.00346
KELT-6      7124.6739078      1.18872  0.00327
KELT-6      7124.6843473      1.18624  0.00320
KELT-6      7124.6953540      1.18230  0.00289
KELT-6      7124.7059324      1.17988  0.00295
KELT-6      7142.5371704      1.14405  0.00359
KELT-6      7143.4702025      1.15891  0.00339
KELT-6      7144.4675938      1.19663  0.00379
KELT-6      7150.4993939      1.15509  0.00465
KELT-6      7159.4146304      1.16469  0.00325
KELT-6      7170.4699137      1.21465  0.00268
KELT-6      7173.4798065      1.14385  0.00520
KELT-6      7174.4991165      1.14043  0.00530
KELT-6      7175.4624580      1.17910  0.00268
KELT-6      7176.4762350      1.21235  0.00376
KELT-6      7205.4144948      1.13624  0.00254
KELT-6      7206.4215209      1.15735  0.00310
KELT-6      7207.4328524      1.18973  0.00380
Qatar-1     6174.4128054    -38.01911  0.00423
Qatar-1     6174.4247685    -38.02256  0.00400
Qatar-1     6174.5113162    -38.12612  0.00438
Qatar-1     6174.5232783    -38.14229  0.00456
Qatar-1     6176.5702612    -38.10301  0.00736
Qatar-1     6177.5788490    -38.32575  0.00685
Qatar-1     6177.5954171    -38.33841  0.01041
Qatar-1     6178.5619923    -37.91407  0.01358
Qatar-1     6179.6162127    -37.84690  0.01972
Qatar-1     6180.5669062    -38.30034  0.00598
Qatar-1     6182.5996329    -37.79125  0.00555
Qatar-1     6876.5331437    -38.17491  0.01042
Qatar-1     6878.5478223    -37.80459  0.00497
Qatar-1     7170.6086015    -38.02129  0.00565
Qatar-1     7176.6303057    -37.75873  0.00887
TrES-1      6484.6886073    -20.51987  0.00533
TrES-1      6487.7107614    -20.51162  0.00439
TrES-1      6761.7333908    -20.36377  0.00609
TrES-1      6818.5637822    -20.40903  0.00304
TrES-1      6819.5986050    -20.40569  0.00341
TrES-1      6860.5637338    -20.50313  0.00208
TrES-1      6861.5451650    -20.35158  0.00201
TrES-1      6878.4317984    -20.55396  0.00228
TrES-1      7148.5913770    -20.47784  0.00357
TrES-1      7150.6323780    -20.55507  0.00380
TrES-1      7169.5634530    -20.51969  0.00280
TrES-1      7178.6355797    -20.52635  0.00458
TrES-1      7204.5511587    -20.43230  0.00273
TrES-1      7501.7487426    -20.48925  0.00372
TrES-1      7502.7271141    -20.53242  0.00292
TrES-2      6406.6987712     -0.51482  0.00388
TrES-2      6410.7176521     -0.21766  0.00767
TrES-2      6619.3094788     -0.48837  0.00261
TrES-2      6620.3474457     -0.14782  0.00247
TrES-2      6621.3588628     -0.48468  0.00242
TrES-2      6623.3101720     -0.26850  0.00288
TrES-2      6761.7453401     -0.31470  0.00679
TrES-2      6857.7266999     -0.17326  0.00284
TrES-2      6858.5556156     -0.48925  0.00291
TrES-2      6933.3890060     -0.37749  0.00238
TrES-2      7148.5768365     -0.26253  0.00319
TrES-2      7258.4037687     -0.33999  0.00268
TrES-4      6362.7362106    -16.06857  0.00728
TrES-4      6484.5349548    -16.13883  0.00815
TrES-4      6485.6197732    -16.11206  0.01093
TrES-4      6506.4347341    -16.14266  0.00718
TrES-4      6507.5441882    -16.07782  0.01794
TrES-4      6508.5333332    -16.07074  0.01000
TrES-4      6509.5292251    -16.13889  0.00925
TrES-4      6543.3630907    -16.05218  0.00729
TrES-4      6583.3209632    -16.03598  0.01053
TrES-4      6586.3357656    -16.03864  0.00898
TrES-4      6696.7742799    -16.07788  0.02018
TrES-4      6699.7280420    -16.04912  0.00877
TrES-4      6701.7622102    -16.14555  0.00878
TrES-4      6786.6589400    -16.13534  0.01254
TrES-4      6787.6929067    -16.12960  0.01053
TrES-4      6857.4827341    -16.10910  0.00739
