WASP-17b H2 2455018.643084   -49.41901   0.01877     600
WASP-17b H2 2455018.650387   -49.37979   0.02015     600
WASP-17b H2 2455018.657689   -49.41304   0.01889     600
WASP-17b H2 2455018.664807   -49.34699   0.02013     600
WASP-17b H2 2455018.672619   -49.35611   0.02084     600
WASP-17b H2 2455018.679598   -49.39587   0.01887     600
WASP-17b H2 2455018.687120   -49.38167   0.01758     600
WASP-17b H2 2455018.694157   -49.37674   0.01644     600
WASP-17b H2 2455018.701610   -49.37749   0.01821     600
WASP-17b H2 2455018.709526   -49.42154   0.01961     600
WASP-17b H2 2455018.716632   -49.45351   0.02019     600
WASP-17b H2 2455018.723808   -49.46651   0.02567     600
WASP-17b H2 2455018.731713   -49.46214   0.02757     600
WASP-17b H2 2455018.739177   -49.51846   0.02501     600
WASP-17b H2 2455018.746214   -49.47714   0.02148     600
WASP-17b H2 2455018.753459   -49.57730   0.02218     600
WASP-17b H2 2455018.760715   -49.52289   0.02544     600
WASP-17b H2 2455018.768180   -49.45964   0.02967     600
WASP-17b H2 2455018.777034   -49.42103   0.02559     900
WASP-17b H2 2455018.787508   -49.46160   0.03432     900
WASP-17b H2 2455020.504678   -49.51044   0.00829    1800
WASP-17b H2 2455020.724131   -49.47401   0.01131    1800
WASP-18b C1 2454359.815630     4.03853   0.01401    1801
WASP-18b C1 2454362.673973     3.71230   0.01276    1177
WASP-18b C1 2454363.733268     2.28379   0.01041    1177
WASP-18b C1 2454655.938244     3.03859   0.00835    1801
WASP-18b C1 2454657.938708     4.40045   0.01057    1801
WASP-18b C1 2454658.892224     4.52777   0.01116    1801
WASP-18b C1 2454660.935178     5.11910   0.00931    1801
WASP-18b C1 2454661.926785     4.85226   0.00919    1801
WASP-18b C1 2454662.911111     4.53095   0.00918    1801
WASP-18b C1 2454760.700356     5.15668   0.00851    1801
WASP-18b C1 2454762.730774     4.29008   0.00887    1801
WASP-18b C1 2454767.543780     3.01935   0.01029    1801
WASP-18b C1 2454767.675234     1.81050   0.00839    1801
WASP-18b C1 2454767.845516     1.82182   0.01167    1801
WASP-18b C1 2454769.805218     2.49459   0.01015    1801
WASP-18b C1 2454770.576633     1.52153   0.01416    1801
WASP-18b C1 2454770.715597     2.15763   0.00954    1801
WASP-18b C1 2454772.648582     2.66395   0.00907    1801
WASP-18b C1 2454772.751819     3.93119   0.00969    1801
WASP-18b C1 2454773.599640     2.78436   0.00930    1801
WASP-18b C1 2454774.606031     3.60566   0.00918    1801
WASP-18b C1 2454775.655139     4.72774   0.00966    1801
WASP-18b C1 2454776.562493     4.44656   0.01098    1801
WASP-18b C1 2454777.543338     4.74172   0.01146    1801
WASP-18b C1 2454778.581020     5.15685   0.00902    1801
WASP-18b C1 2454779.621363     4.78250   0.01012    1801
WASP-18b C1 2454780.551063     4.85945   0.01085    1801
WASP-18b C1 2454781.617770     3.73935   0.00824    1801
WASP-18b C1 2454782.631526     2.78257   0.00871    1801
WASP-18b C1 2454783.635028     2.14893   0.00884    1801
WASP-18b C1 2454825.570049     4.84588   0.00972    1801
WASP-18b C1 2454827.645241     4.71715   0.00915    1801
WASP-18b C1 2454831.640624     2.24706   0.00887    1801
WASP-18b C1 2454836.591194     1.91000   0.00975    1801
WASP-18b C1 2454838.557763     2.78064   0.01005    1801
WASP-18b C1 2454854.571845     2.89455   0.00919    1801
WASP-18b C1 2454857.590403     4.91735   0.01008    1801
WASP-18b H2 2454699.683362     3.97402   0.00923     600
WASP-18b H2 2454699.690445     3.90017   0.00802     600
WASP-18b H2 2454699.708200     3.80314   0.01065     600
WASP-18b H2 2454699.716083     3.69215   0.01002     600
WASP-18b H2 2454699.723467     3.57153   0.00931     600
WASP-18b H2 2454699.730400     3.48297   0.00851     600
WASP-18b H2 2454699.738236     3.35447   0.00777     600
WASP-18b H2 2454699.745817     3.21381   0.00615     600
WASP-18b H2 2454699.752994     3.09150   0.00611     600
WASP-18b H2 2454699.760517     2.99338   0.00632     600
WASP-18b H2 2454699.769476     2.89795   0.00584     600
WASP-18b H2 2454699.776640     2.83815   0.00550     600
WASP-18b H2 2454699.783967     2.80582   0.00571     600
WASP-18b H2 2454699.791282     2.73026   0.00655     600
WASP-18b H2 2454699.798863     2.64994   0.00639     600
WASP-18b H2 2454699.806028     2.55609   0.00557     600
WASP-18b H2 2454699.833413     2.28105   0.00479     600
WASP-18b H2 2454699.858483     2.05895   0.00499     600
WASP-18b H2 2454699.917420     1.65925   0.00470     600
WASP-18b H2 2454702.913698     2.02102   0.00544     600
WASP-18b H2 2454704.818564     2.22501   0.00528     300
WASP-18b H2 2454706.792686     3.25812   0.00582    1800
WASP-18b H2 2454709.781421     4.92900   0.00441     677
